Tiempo,Temperatura,Humedad,Dirección del viento,Velocidad del viento,Presión barométrica,Precipitación,Batería
"2024-05-04 12:58:33","33.9 ℃","57 %","73 °","1.3 m/s","1001.5 hPa","0 mm","100 %",
"2024-05-04 13:08:33","33.7 ℃","57.5 %","80.5 °","2.1 m/s","1001.6 hPa","0 mm","100 %",
"2024-05-04 13:18:33","33.6 ℃","58.5 %","50.6 °","0.9 m/s","1001.5 hPa","0 mm","100 %",
"2024-05-04 13:28:33","33.3 ℃","60 %","77.2 °","1.9 m/s","1001.4 hPa","0 mm","100 %",
"2024-05-04 13:38:33","33.4 ℃","60 %","63.2 °","2.5 m/s","1001.1 hPa","0 mm","100 %",
"2024-05-04 13:48:33","33.6 ℃","59.5 %","52.5 °","2.4 m/s","1000.9 hPa","0 mm","100 %",
"2024-05-04 13:58:33","33.1 ℃","61 %","78.1 °","2.1 m/s","1000.9 hPa","0 mm","100 %",
"2024-05-04 14:08:33","33.2 ℃","61 %","66.8 °","3.7 m/s","1000.8 hPa","0 mm","100 %",
"2024-05-04 14:18:33","33.2 ℃","61 %","105.6 °","1.2 m/s","1000.7 hPa","0 mm","100 %",
"2024-05-04 14:28:33","33.4 ℃","61 %","41.3 °","2 m/s","1000.5 hPa","0 mm","100 %",
"2024-05-04 14:38:33","33.6 ℃","60 %","60.1 °","2.5 m/s","1000.3 hPa","0 mm","100 %",
"2024-05-04 14:48:33","33.6 ℃","59.5 %","80.5 °","2.2 m/s","1000.1 hPa","0 mm","100 %",
"2024-05-04 14:58:33","34.1 ℃","58 %","68.8 °","2.5 m/s","999.7 hPa","0 mm","100 %",
"2024-05-04 15:08:33","33.8 ℃","59.5 %","60.3 °","1.2 m/s","999.6 hPa","0 mm","100 %",
"2024-05-04 15:18:33","34 ℃","58.5 %","43.4 °","5.3 m/s","999.6 hPa","0 mm","100 %",
"2024-05-04 15:28:33","33.7 ℃","59 %","76.7 °","2.8 m/s","999.6 hPa","0 mm","100 %",
"2024-05-04 15:38:33","33.9 ℃","58.5 %","70.9 °","2.5 m/s","999.5 hPa","0 mm","100 %",
"2024-05-04 15:48:33","34 ℃","58 %","51.4 °","3 m/s","999.4 hPa","0 mm","100 %",
"2024-05-04 15:58:33","33.7 ℃","58.5 %","79.1 °","2.4 m/s","999.5 hPa","0 mm","100 %",
"2024-05-04 16:08:33","33.5 ℃","59 %","74 °","3.6 m/s","999.4 hPa","0 mm","100 %",
"2024-05-04 16:18:33","33.6 ℃","59.5 %","79.8 °","3 m/s","999.4 hPa","0 mm","100 %",
"2024-05-04 16:28:33","32.9 ℃","62 %","96.9 °","1.7 m/s","999.4 hPa","0 mm","100 %",
"2024-05-04 16:38:33","33.1 ℃","61 %","51.7 °","2.9 m/s","999.5 hPa","0 mm","100 %",
"2024-05-04 16:48:33","32.6 ℃","62.5 %","91.9 °","2.5 m/s","999.4 hPa","0 mm","100 %",
"2024-05-04 16:58:33","31.8 ℃","65.5 %","59 °","4.5 m/s","999.4 hPa","0 mm","100 %",
"2024-05-04 17:08:33","32.2 ℃","64.5 %","70.1 °","5.4 m/s","999.6 hPa","0 mm","100 %",
"2024-05-04 17:18:34","31.6 ℃","66.5 %","64.1 °","5.1 m/s","999.7 hPa","0 mm","100 %",
"2024-05-04 17:28:33","31.5 ℃","67 %","65.8 °","3.2 m/s","999.9 hPa","0 mm","100 %",
"2024-05-04 17:38:33","31.2 ℃","68.5 %","88.2 °","3.1 m/s","999.7 hPa","0 mm","100 %",
"2024-05-04 17:48:33","30.8 ℃","70 %","56.4 °","2.8 m/s","1000 hPa","0 mm","100 %",
"2024-05-04 17:58:33","30.7 ℃","71 %","86.9 °","2.1 m/s","1000 hPa","0 mm","100 %",
"2024-05-04 18:08:33","30.3 ℃","72 %","72.7 °","5.2 m/s","1000.3 hPa","0 mm","100 %",
"2024-05-04 18:18:33","29.8 ℃","73.5 %","75.8 °","4.4 m/s","1000.5 hPa","0 mm","100 %",
"2024-05-04 18:28:33","29.5 ℃","75 %","80.6 °","3.6 m/s","1000.8 hPa","0 mm","100 %",
"2024-05-04 18:38:33","29.3 ℃","75.5 %","61.2 °","3.1 m/s","1001.1 hPa","0 mm","100 %",
"2024-05-04 18:48:33","29.2 ℃","76 %","50.8 °","2.4 m/s","1001.3 hPa","0 mm","100 %",
"2024-05-04 18:58:33","29.2 ℃","76 %","62.7 °","4.4 m/s","1001.4 hPa","0 mm","100 %",
"2024-05-04 19:08:33","29.1 ℃","76.5 %","67.5 °","2.4 m/s","1001.6 hPa","0 mm","100 %",
"2024-05-04 19:18:34","29.1 ℃","76.5 %","76.3 °","2.3 m/s","1002 hPa","0 mm","100 %",
"2024-05-04 19:28:33","29 ℃","76.5 %","77.2 °","1.7 m/s","1002.1 hPa","0 mm","100 %",
"2024-05-04 19:38:33","29.1 ℃","76.5 %","67.3 °","1.9 m/s","1002.3 hPa","0 mm","100 %",
"2024-05-04 19:48:34","29 ℃","77 %","82.5 °","1.4 m/s","1002.5 hPa","0 mm","100 %",
"2024-05-04 19:58:34","28.9 ℃","77 %","72.6 °","2.8 m/s","1002.7 hPa","0 mm","100 %",
"2024-05-04 20:08:33","28.8 ℃","77 %","84.2 °","2.2 m/s","1002.7 hPa","0 mm","100 %",
"2024-05-04 20:18:34","28.8 ℃","77 %","111.1 °","1.3 m/s","1002.7 hPa","0 mm","100 %",
"2024-05-04 20:28:33","28.6 ℃","78.5 %","79.3 °","1.8 m/s","1002.8 hPa","0 mm","100 %",
"2024-05-04 20:38:34","28.2 ℃","80.5 %","75.5 °","3.5 m/s","1002.7 hPa","0 mm","100 %",
"2024-05-04 20:48:34","28 ℃","82 %","64.1 °","2 m/s","1002.7 hPa","0 mm","100 %",
"2024-05-04 20:58:33","28 ℃","82.5 %","59.8 °","1.5 m/s","1002.9 hPa","0 mm","100 %",
"2024-05-04 21:08:34","28.1 ℃","81.5 %","75.4 °","2.1 m/s","1003 hPa","0 mm","100 %",
"2024-05-04 21:18:33","28.3 ℃","80.5 %","71.8 °","2.2 m/s","1003 hPa","0 mm","100 %",
"2024-05-04 21:28:33","28.6 ℃","79 %","65.9 °","2.8 m/s","1002.9 hPa","0 mm","100 %",
"2024-05-04 21:38:33","28.6 ℃","78.5 %","86.2 °","2 m/s","1003.1 hPa","0 mm","100 %",
"2024-05-04 21:48:34","28.6 ℃","78 %","45.3 °","1.9 m/s","1003.3 hPa","0 mm","100 %",
"2024-05-04 21:58:33","28.6 ℃","77.5 %","93 °","1.6 m/s","1003.6 hPa","0 mm","100 %",
"2024-05-04 22:08:34","28.6 ℃","77.5 %","69.7 °","3.1 m/s","1003.6 hPa","0 mm","100 %",
"2024-05-04 22:18:34","28.6 ℃","77.5 %","80.8 °","3.6 m/s","1003.7 hPa","0 mm","100 %",
"2024-05-04 22:28:33","28.6 ℃","77.5 %","114.5 °","1.8 m/s","1003.6 hPa","0 mm","100 %",
"2024-05-04 22:38:33","28.5 ℃","78 %","67.2 °","1.3 m/s","1003.5 hPa","0 mm","100 %",
"2024-05-04 22:48:33","28.4 ℃","78.5 %","72.3 °","1.9 m/s","1003.3 hPa","0 mm","100 %",
"2024-05-04 22:58:34","28.4 ℃","78.5 %","83.2 °","3.1 m/s","1003.3 hPa","0 mm","100 %",
"2024-05-04 23:08:33","28.4 ℃","78.5 %","77.1 °","2.2 m/s","1003.3 hPa","0 mm","100 %",
"2024-05-04 23:18:33","28.3 ℃","79 %","90.8 °","1.6 m/s","1003.3 hPa","0 mm","98 %",
"2024-05-04 23:28:34","28.2 ℃","79 %","72.1 °","3.4 m/s","1003 hPa","0 mm","98 %",
"2024-05-04 23:38:34","28.1 ℃","79.5 %","94.5 °","1.5 m/s","1003 hPa","0 mm","98 %",
"2024-05-04 23:48:34","28 ℃","80 %","84 °","1.2 m/s","1003 hPa","0 mm","98 %",
"2024-05-04 23:58:33","28 ℃","80.5 %","81.5 °","0.8 m/s","1002.9 hPa","0 mm","98 %",
"2024-05-05 00:08:33","28 ℃","80.5 %","96.1 °","0.6 m/s","1002.9 hPa","0 mm","98 %",
"2024-05-05 00:18:33","28 ℃","80 %","94.4 °","0.5 m/s","1003 hPa","0 mm","98 %",
"2024-05-05 00:28:33","28.1 ℃","80 %","83.8 °","0.8 m/s","1002.8 hPa","0 mm","97 %",
"2024-05-05 00:38:33","28.1 ℃","80 %","67.3 °","0.7 m/s","1002.7 hPa","0 mm","97 %",
"2024-05-05 00:48:33","28 ℃","80 %","102.2 °","0.6 m/s","1002.6 hPa","0 mm","97 %",
"2024-05-05 00:58:34","28 ℃","80 %","64.1 °","0.7 m/s","1002.6 hPa","0 mm","97 %",
"2024-05-05 01:08:33","28.1 ℃","80 %","102.6 °","0.7 m/s","1002.3 hPa","0 mm","97 %",
"2024-05-05 01:18:33","28.1 ℃","79.5 %","100.8 °","1.9 m/s","1002.2 hPa","0 mm","97 %",
"2024-05-05 01:28:33","28.1 ℃","79.5 %","94.8 °","1.1 m/s","1002 hPa","0 mm","95 %",
"2024-05-05 01:38:33","28.1 ℃","79.5 %","65.5 °","1.6 m/s","1001.9 hPa","0 mm","95 %",
"2024-05-05 01:48:33","28.1 ℃","79.5 %","119.8 °","1.2 m/s","1001.7 hPa","0 mm","95 %",
"2024-05-05 01:58:33","28 ℃","79 %","102.8 °","1.2 m/s","1001.6 hPa","0 mm","95 %",
"2024-05-05 02:08:33","28 ℃","79 %","116.7 °","1.1 m/s","1001.5 hPa","0 mm","95 %",
"2024-05-05 02:18:33","28.1 ℃","78.5 %","109.6 °","1.4 m/s","1001.4 hPa","0 mm","95 %",
"2024-05-05 02:28:33","28.1 ℃","78.5 %","133.9 °","0.9 m/s","1001.3 hPa","0 mm","94 %",
"2024-05-05 02:38:33","28 ℃","78.5 %","139.6 °","1.3 m/s","1001.2 hPa","0 mm","94 %",
"2024-05-05 02:48:33","28 ℃","78.5 %","124.9 °","1.5 m/s","1001.1 hPa","0 mm","94 %",
"2024-05-05 02:58:33","28 ℃","78.5 %","72 °","1.3 m/s","1001.1 hPa","0 mm","94 %",
"2024-05-05 03:08:33","27.9 ℃","79 %","93.5 °","1 m/s","1001 hPa","0 mm","94 %",
"2024-05-05 03:18:33","27.8 ℃","79 %","131.1 °","1.7 m/s","1000.9 hPa","0 mm","94 %",
"2024-05-05 03:28:33","27.8 ℃","79 %","91 °","0.3 m/s","1001.1 hPa","0 mm","93 %",
"2024-05-05 03:38:33","27.8 ℃","79.5 %","68.1 °","1.3 m/s","1001.2 hPa","0 mm","93 %",
"2024-05-05 03:48:33","27.7 ℃","79.5 %","80.9 °","1.2 m/s","1001 hPa","0 mm","93 %",
"2024-05-05 03:58:34","27.5 ℃","80.5 %","69.3 °","1.2 m/s","1001 hPa","0 mm","93 %",
"2024-05-05 04:08:33","27.4 ℃","81 %","104.5 °","1.3 m/s","1001 hPa","0 mm","93 %",
"2024-05-05 04:18:33","27.4 ℃","81 %","69.6 °","1.3 m/s","1001.1 hPa","0 mm","93 %",
"2024-05-05 04:28:33","27.3 ℃","81.5 %","75.4 °","1.4 m/s","1001.1 hPa","0 mm","92 %",
"2024-05-05 04:38:33","27.3 ℃","81.5 %","88.5 °","1.2 m/s","1001 hPa","0 mm","92 %",
"2024-05-05 04:48:34","27.2 ℃","82 %","72.9 °","1.3 m/s","1001.2 hPa","0 mm","92 %",
"2024-05-05 04:58:33","27.1 ℃","82.5 %","84.7 °","1.5 m/s","1001.2 hPa","0 mm","92 %",
"2024-05-05 05:08:33","27.1 ℃","83 %","31.1 °","0.9 m/s","1001.2 hPa","0 mm","92 %",
"2024-05-05 05:18:34","27 ℃","83 %","83.5 °","1.3 m/s","1001.5 hPa","0 mm","92 %",
"2024-05-05 05:28:33","27 ℃","83.5 %","68.7 °","1.3 m/s","1001.6 hPa","0 mm","92 %",
"2024-05-05 05:38:33","26.9 ℃","83.5 %","64.9 °","1.6 m/s","1001.6 hPa","0 mm","90 %",
"2024-05-05 05:48:33","26.9 ℃","84 %","63.6 °","2.2 m/s","1001.7 hPa","0 mm","90 %",
"2024-05-05 05:58:33","26.8 ℃","84.5 %","72.9 °","2 m/s","1001.7 hPa","0 mm","90 %",
"2024-05-05 06:08:33","26.7 ℃","85.5 %","66.8 °","2.4 m/s","1001.7 hPa","0 mm","90 %",
"2024-05-05 06:18:33","26.7 ℃","86 %","72.4 °","1.4 m/s","1002 hPa","0 mm","90 %",
"2024-05-05 06:28:34","26.6 ℃","87 %","78.4 °","1.9 m/s","1002.1 hPa","0 mm","90 %",
"2024-05-05 06:38:33","26.6 ℃","87 %","77.7 °","1.3 m/s","1002.2 hPa","0 mm","89 %",
"2024-05-05 06:48:33","26.6 ℃","87 %","90 °","2.2 m/s","1002.3 hPa","0 mm","89 %",
"2024-05-05 06:58:33","26.8 ℃","87 %","80 °","1.1 m/s","1002.4 hPa","0 mm","89 %",
"2024-05-05 07:08:33","27 ℃","86 %","82.3 °","3.3 m/s","1002.6 hPa","0 mm","89 %",
"2024-05-05 07:18:33","27.2 ℃","85.5 %","114.9 °","2 m/s","1002.7 hPa","0 mm","89 %",
"2024-05-05 07:28:34","27.5 ℃","83.5 %","88 °","2.6 m/s","1002.8 hPa","0 mm","89 %",
"2024-05-05 07:38:33","27.7 ℃","83 %","96.5 °","3.6 m/s","1002.9 hPa","0 mm","89 %",
"2024-05-05 07:48:33","28 ℃","81.5 %","126.2 °","4.4 m/s","1002.9 hPa","0 mm","91 %",
"2024-05-05 07:58:34","28.3 ℃","80.5 %","91.8 °","2.1 m/s","1002.9 hPa","0 mm","91 %",
"2024-05-05 08:08:33","28.9 ℃","78 %","76.4 °","2.3 m/s","1003.1 hPa","0 mm","91 %",
"2024-05-05 08:18:33","28.8 ℃","77.5 %","122.3 °","3.1 m/s","1003.2 hPa","0 mm","91 %",
"2024-05-05 08:28:33","29 ℃","77.5 %","103.4 °","2.9 m/s","1003.2 hPa","0 mm","91 %",
"2024-05-05 08:38:33","29.2 ℃","75.5 %","112.8 °","2.6 m/s","1003.3 hPa","0 mm","91 %",
"2024-05-05 08:48:33","29.9 ℃","73.5 %","100.6 °","1.6 m/s","1003.3 hPa","0 mm","99 %",
"2024-05-05 08:58:33","30.4 ℃","71 %","133.5 °","3.9 m/s","1003.3 hPa","0 mm","99 %",
"2024-05-05 09:08:33","30.8 ℃","70 %","136.6 °","1.8 m/s","1003.1 hPa","0 mm","99 %",
"2024-05-05 09:18:34","31.4 ℃","67.5 %","94.7 °","4.9 m/s","1003.2 hPa","0 mm","99 %",
"2024-05-05 09:28:33","31.3 ℃","67.5 %","139 °","2.6 m/s","1003.1 hPa","0 mm","99 %",
"2024-05-05 09:38:33","31.8 ℃","65 %","98.3 °","2.5 m/s","1003 hPa","0 mm","99 %",
"2024-05-05 09:48:33","32.3 ℃","63.5 %","118.3 °","1.6 m/s","1003 hPa","0 mm","100 %",
"2024-05-05 09:58:33","32.8 ℃","62 %","133.5 °","2.2 m/s","1002.9 hPa","0 mm","100 %",
"2024-05-05 10:08:33","33.1 ℃","60 %","83 °","1.3 m/s","1002.7 hPa","0 mm","100 %",
"2024-05-05 10:18:34","33.3 ℃","59 %","68.1 °","1.9 m/s","1002.6 hPa","0 mm","100 %",
"2024-05-05 10:28:33","33.6 ℃","58.5 %","90.2 °","1.5 m/s","1002.5 hPa","0 mm","100 %",
"2024-05-05 10:38:33","34.2 ℃","56 %","133.8 °","2.7 m/s","1002.3 hPa","0 mm","100 %",
"2024-05-05 10:48:34","34.1 ℃","56 %","123.4 °","2.2 m/s","1002.3 hPa","0 mm","100 %",
"2024-05-05 10:58:33","34.2 ℃","55.5 %","121.8 °","1.7 m/s","1002.1 hPa","0 mm","100 %",
"2024-05-05 11:08:33","34.8 ℃","53 %","109.6 °","1.8 m/s","1002.1 hPa","0 mm","100 %",
"2024-05-05 11:18:33","35.3 ℃","52.5 %","68.3 °","1.2 m/s","1002.1 hPa","0 mm","100 %",
"2024-05-05 11:28:33","35.7 ℃","50.5 %","87.8 °","1 m/s","1002.1 hPa","0 mm","100 %",
"2024-05-05 11:38:36","36.3 ℃","49 %","135.8 °","1.2 m/s","1002 hPa","0 mm","100 %",
"2024-05-05 11:48:33","36.8 ℃","47.5 %","78.4 °","1.1 m/s","1001.7 hPa","0 mm","100 %",
"2024-05-05 11:58:33","36.5 ℃","48 %","70.5 °","1.6 m/s","1001.6 hPa","0 mm","100 %",
"2024-05-05 12:08:33","35.8 ℃","49.5 %","48.7 °","3.2 m/s","1001.4 hPa","0 mm","100 %",
"2024-05-05 12:18:33","35.9 ℃","50 %","74 °","1.7 m/s","1001.2 hPa","0 mm","100 %",
"2024-05-05 12:28:33","36.4 ℃","48 %","78.8 °","3.3 m/s","1001.1 hPa","0 mm","100 %",
"2024-05-05 12:38:33","36.5 ℃","47 %","39.8 °","1.1 m/s","1001 hPa","0 mm","100 %",
"2024-05-05 12:48:33","36.6 ℃","48 %","91 °","0.5 m/s","1000.9 hPa","0 mm","100 %",
"2024-05-05 12:58:34","36.9 ℃","47.5 %","49.2 °","0.8 m/s","1000.8 hPa","0 mm","100 %",
"2024-05-05 13:08:34","36.6 ℃","49 %","8.1 °","1.5 m/s","1000.6 hPa","0 mm","100 %",
"2024-05-05 13:18:34","36.3 ℃","51 %","45.7 °","1.7 m/s","1000.4 hPa","0 mm","100 %",
"2024-05-05 13:28:33","36.5 ℃","50.5 %","61.1 °","3.3 m/s","1000.4 hPa","0 mm","100 %",
"2024-05-05 13:38:36"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-05-05 13:48:34","36 ℃","52 %","59 °","2.7 m/s","1000.2 hPa","0 mm","100 %",
"2024-05-05 13:58:34","35.8 ℃","53 %","52.3 °","2.4 m/s","1000 hPa","0 mm","100 %",
"2024-05-05 14:08:36","35 ℃","55 %","57.8 °","2.9 m/s","1000 hPa","0 mm","100 %",
"2024-05-05 14:18:34","35.7 ℃","53 %","66.4 °","2.4 m/s","1000 hPa","0 mm","100 %",
"2024-05-05 14:28:34","35.4 ℃","54 %","81.7 °","2.6 m/s","1000 hPa","0 mm","100 %",
"2024-05-05 14:38:34","35.4 ℃","53.5 %","78.9 °","3.6 m/s","999.9 hPa","0 mm","100 %",
"2024-05-05 14:48:34","35 ℃","54 %","71.3 °","4.7 m/s","999.7 hPa","0 mm","100 %",
"2024-05-05 14:58:34","35.1 ℃","54.5 %","70.9 °","2 m/s","999.6 hPa","0 mm","100 %",
"2024-05-05 15:08:34","35.2 ℃","54 %","73.3 °","3.7 m/s","999.6 hPa","0 mm","100 %",
"2024-05-05 15:18:34","35 ℃","54.5 %","58.3 °","3.7 m/s","999.5 hPa","0 mm","100 %",
"2024-05-05 15:28:34","35.2 ℃","54 %","65.1 °","4.4 m/s","999.5 hPa","0 mm","100 %",
"2024-05-05 15:38:34","35.2 ℃","53.5 %","55.2 °","2.7 m/s","999.5 hPa","0 mm","100 %",
"2024-05-05 15:48:34","35.1 ℃","53.5 %","110.2 °","2 m/s","999.4 hPa","0 mm","100 %",
"2024-05-05 15:58:34","35.1 ℃","53.5 %","69.6 °","1.9 m/s","999.5 hPa","0 mm","100 %",
"2024-05-05 16:08:34","34.3 ℃","56 %","66.9 °","3.8 m/s","999.4 hPa","0 mm","100 %",
"2024-05-05 16:18:34","34.1 ℃","56.5 %","55.6 °","4.1 m/s","999.3 hPa","0 mm","100 %",
"2024-05-05 16:28:34","34.1 ℃","56.5 %","98 °","3.2 m/s","999.3 hPa","0 mm","100 %",
"2024-05-05 16:38:34","33.9 ℃","57 %","73.5 °","2 m/s","999.1 hPa","0 mm","100 %",
"2024-05-05 16:48:34","34 ℃","57 %","75.4 °","4 m/s","999.3 hPa","0 mm","100 %",
"2024-05-05 16:58:37","33.8 ℃","58 %","87 °","1.8 m/s","999.5 hPa","0 mm","100 %",
"2024-05-05 17:08:34","32.9 ℃","60.5 %","67.7 °","3.7 m/s","999.4 hPa","0 mm","100 %",
"2024-05-05 17:18:34","32.3 ℃","63 %","47.3 °","2.1 m/s","999.5 hPa","0 mm","100 %",
"2024-05-05 17:28:34","32 ℃","64 %","73.7 °","2.9 m/s","999.5 hPa","0 mm","100 %",
"2024-05-05 17:38:34","32.3 ℃","63.5 %","55.1 °","1.5 m/s","999.6 hPa","0 mm","100 %",
"2024-05-05 17:48:34","32.1 ℃","64.5 %","54 °","1.6 m/s","999.6 hPa","0 mm","100 %",
"2024-05-05 17:58:34","32.1 ℃","64.5 %","59.8 °","1.3 m/s","999.9 hPa","0 mm","100 %",
"2024-05-05 18:08:34","31.8 ℃","66 %","93.2 °","2.9 m/s","1000 hPa","0 mm","100 %",
"2024-05-05 18:18:34","31.4 ℃","67.5 %","20 °","2.5 m/s","1000.1 hPa","0 mm","100 %",
"2024-05-05 18:28:34","31.1 ℃","69 %","41 °","1.6 m/s","1000.1 hPa","0 mm","100 %",
"2024-05-05 18:38:34","30.7 ℃","70.5 %","80.1 °","2.7 m/s","1000.1 hPa","0 mm","100 %",
"2024-05-05 18:48:34","30.4 ℃","71.5 %","56.6 °","2.3 m/s","1000.5 hPa","0 mm","100 %",
"2024-05-05 18:58:34","29.9 ℃","74 %","79.1 °","3.4 m/s","1000.6 hPa","0 mm","100 %",
"2024-05-05 19:08:34","29.5 ℃","75.5 %","75.8 °","1.8 m/s","1000.7 hPa","0 mm","100 %",
"2024-05-05 19:18:34","29.1 ℃","77 %","70.4 °","4.3 m/s","1001 hPa","0 mm","100 %",
"2024-05-05 19:28:34","29 ℃","77.5 %","70.2 °","3.5 m/s","1001.3 hPa","0 mm","100 %",
"2024-05-05 19:38:36","28.9 ℃","78 %","69.4 °","1.8 m/s","1001.4 hPa","0 mm","100 %",
"2024-05-05 19:48:34","29 ℃","77.5 %","45.8 °","1.3 m/s","1001.7 hPa","0 mm","100 %",
"2024-05-05 19:58:34","29 ℃","77.5 %","75.9 °","2.9 m/s","1001.6 hPa","0 mm","100 %",
"2024-05-05 20:08:34","29 ℃","77.5 %","92.6 °","3.1 m/s","1001.7 hPa","0 mm","100 %",
"2024-05-05 20:18:34","28.9 ℃","78 %","78.3 °","3.9 m/s","1001.8 hPa","0 mm","100 %",
"2024-05-05 20:28:34","28.7 ℃","78.5 %","79.7 °","2.9 m/s","1001.9 hPa","0 mm","100 %",
"2024-05-05 20:38:34","28.7 ℃","79 %","78.2 °","2.6 m/s","1002.1 hPa","0 mm","100 %",
"2024-05-05 20:48:34","28.7 ℃","79 %","78 °","1.2 m/s","1002.3 hPa","0 mm","100 %",
"2024-05-05 20:58:34","28.7 ℃","79.5 %","94.7 °","0.6 m/s","1002.2 hPa","0 mm","100 %",
"2024-05-05 21:08:34","28.6 ℃","80 %","89.7 °","2.3 m/s","1002.2 hPa","0 mm","100 %",
"2024-05-05 21:18:34","28.5 ℃","80.5 %","50 °","1.1 m/s","1002.5 hPa","0 mm","100 %",
"2024-05-05 21:28:34","28.4 ℃","81 %","74.3 °","2.7 m/s","1002.6 hPa","0 mm","100 %",
"2024-05-05 21:38:34","28.3 ℃","81.5 %","83.6 °","1.9 m/s","1002.9 hPa","0 mm","100 %",
"2024-05-05 21:48:34","28.2 ℃","82 %","57.9 °","2.4 m/s","1003 hPa","0 mm","100 %",
"2024-05-05 21:58:34","28.2 ℃","82.5 %","66.8 °","2.3 m/s","1003.3 hPa","0 mm","100 %",
"2024-05-05 22:08:34","28.1 ℃","83 %","60.5 °","1.8 m/s","1003.3 hPa","0 mm","100 %",
"2024-05-05 22:18:34","28.1 ℃","83 %","59.5 °","2.3 m/s","1003.5 hPa","0 mm","100 %",
"2024-05-05 22:28:34","28.2 ℃","83 %","61.7 °","1.6 m/s","1003.8 hPa","0 mm","100 %",
"2024-05-05 22:38:34","28.2 ℃","83 %","89.9 °","1.7 m/s","1004 hPa","0 mm","100 %",
"2024-05-05 22:48:34","28.3 ℃","82.5 %","50.7 °","1 m/s","1004.2 hPa","0 mm","100 %",
"2024-05-05 22:58:35","28.4 ℃","82.5 %","75.8 °","2.8 m/s","1004.3 hPa","0 mm","99 %",
"2024-05-05 23:08:34","28.3 ℃","82 %","70.9 °","2.6 m/s","1004.4 hPa","0 mm","99 %",
"2024-05-05 23:18:36","28.2 ℃","82.5 %","64.1 °","2.7 m/s","1004.4 hPa","0 mm","99 %",
"2024-05-05 23:28:34","28.2 ℃","82.5 %","85.8 °","2.7 m/s","1004.5 hPa","0 mm","99 %",
"2024-05-05 23:38:34","28.1 ℃","82 %","68.8 °","1.6 m/s","1004.5 hPa","0 mm","99 %",
"2024-05-05 23:48:34","28.2 ℃","82 %","60.3 °","0.9 m/s","1004.5 hPa","0 mm","99 %",
"2024-05-05 23:58:34","28.1 ℃","81.5 %","61.1 °","2.1 m/s","1004.4 hPa","0 mm","99 %",
"2024-05-06 00:08:34","28 ℃","82 %","76.3 °","2.8 m/s","1004.3 hPa","0 mm","97 %",
"2024-05-06 00:18:34","27.9 ℃","82.5 %","98.8 °","1 m/s","1004.3 hPa","0 mm","97 %",
"2024-05-06 00:28:34","27.9 ℃","83 %","67.3 °","2.9 m/s","1004.2 hPa","0 mm","97 %",
"2024-05-06 00:38:34","27.9 ℃","83 %","84.6 °","1.3 m/s","1004.3 hPa","0 mm","97 %",
"2024-05-06 00:48:34","27.9 ℃","82.5 %","69.1 °","2.5 m/s","1004.3 hPa","0 mm","97 %",
"2024-05-06 00:58:34","27.9 ℃","82.5 %","80 °","1.1 m/s","1004.2 hPa","0 mm","97 %",
"2024-05-06 01:08:34","28 ℃","82 %","91.7 °","1.7 m/s","1004.1 hPa","0 mm","96 %",
"2024-05-06 01:18:34","28 ℃","81.5 %","107.6 °","1 m/s","1004 hPa","0 mm","96 %",
"2024-05-06 01:28:34","28 ℃","81 %","88.7 °","2.1 m/s","1004 hPa","0 mm","96 %",
"2024-05-06 01:38:34","28 ℃","81 %","74.3 °","1.4 m/s","1003.8 hPa","0 mm","96 %",
"2024-05-06 01:48:34","28 ℃","81.5 %","38.3 °","0.5 m/s","1003.7 hPa","0 mm","96 %",
"2024-05-06 01:58:34","28 ℃","81 %","60.5 °","2.5 m/s","1003.6 hPa","0 mm","96 %",
"2024-05-06 02:08:34","27.9 ℃","81.5 %","59.1 °","1.8 m/s","1003.5 hPa","0 mm","96 %",
"2024-05-06 02:18:34","27.9 ℃","81.5 %","52.9 °","2.7 m/s","1003.5 hPa","0 mm","95 %",
"2024-05-06 02:28:34","27.9 ℃","81 %","50.8 °","1.5 m/s","1003.4 hPa","0 mm","95 %",
"2024-05-06 02:38:36","27.9 ℃","80 %","87.8 °","1.5 m/s","1003.3 hPa","0 mm","95 %",
"2024-05-06 02:48:34","27.9 ℃","80.5 %","100.2 °","1 m/s","1003.2 hPa","0 mm","95 %",
"2024-05-06 02:58:34","27.9 ℃","80.5 %","113.3 °","2.2 m/s","1003.3 hPa","0 mm","95 %",
"2024-05-06 03:08:34","27.8 ℃","80.5 %","71.4 °","2.2 m/s","1003.2 hPa","0 mm","95 %",
"2024-05-06 03:18:34","27.8 ℃","81 %","73.4 °","1.2 m/s","1003.4 hPa","0 mm","95 %",
"2024-05-06 03:28:34","27.8 ℃","81 %","86.1 °","1.4 m/s","1003.3 hPa","0 mm","93 %",
"2024-05-06 03:38:34","27.6 ℃","81.5 %","101.4 °","1.3 m/s","1003.1 hPa","0 mm","93 %",
"2024-05-06 03:48:34","27.7 ℃","81.5 %","109.9 °","1.4 m/s","1003.1 hPa","0 mm","93 %",
"2024-05-06 03:58:34","27.6 ℃","81.5 %","84.6 °","1.2 m/s","1003.2 hPa","0 mm","93 %",
"2024-05-06 04:08:34","27.6 ℃","82 %","88.5 °","1.1 m/s","1003.2 hPa","0 mm","93 %",
